15,Munger district mai toa covid sample hi nai lerhe ho bihar medical sewa
16,"Munger:- Visit of District Hospital and Isolation Centre at GNM School, Munger by DM and other senior officials. Dedicated Covid Health Centre shall be ready with 50beds in GNM School, Munger with Oxygen facility, where mild symptomatic #Covid19 patients will be treated.pic.twitter.com/8FFwKZN4bw"
17,"Viajar en avión se seguirá haciendo, hay que dar margen a esto del covid, ahora no para de bajar pero ya subirá. Y mientras tanto el juego de acciones de por medio"
18,@MailOnline @govuk why do you allow stupid articles like this! We know numbers are not honest reflections of Covid 19. Its time to control our media.  https://www.dailymail.co.uk/news/article-8556069/Coronavirus-death-rate-North-West-England-DOUBLE-London-June.html …
0,"Murshidabad United Against CORONA
A 5-minute short feature on interventions and steps taken by Murshidabad District, Police and Health administration to tackle COVID-19 in Murshidabad.

https://youtu.be/bFSe0CUjTZA pic.twitter.com/xJn7CfZDyp"
1,"Inauguration of 7 days #Awareness #Campaign through Tableau on Covid19 in Mushidabad with the support of Oxfam India . The campaign was inaugurated by Dr. Prasanta Kumar Biswas, #CMOH, Murshidabad.
#CoronaResponse #COVID #help #IndiaFightsCoronavirus #coronavirus #preventionpic.twitter.com/F3mmFpTpGa"
2,"@sardanarohit Hello sir - 1 exclusive show WB mein covid situation pe bhi kar lijiye focussing in Murshidabad, Malda, Dakshin Dinajpur where there are no proper testing facilities."
3,A small town like Berhampore in Murshidabad is seeing rising COVID +ve cases everyday. Requesting @MamataOfficial @WBPolice to implement a complete shutdown at least for next two weeks in Murshidabad.
4,"@narendramodi Hon'ble Prime Minister Shri Narendra Modi ji, I am a resident of Berhampore in Murshidabad district.  There are many places in Berhampur like berhampore Stadium where covid beds can be extended.Many of us have the same dedication about increasing lockdown here."
5,"@MamataOfficial Hon'ble Chief Minister Smt. Mamata Banerjee I am a resident of Baharampur in Murshidabad district.i want to requst you strictly lockdown and increasing the covid bed and improving the health system here..We,the people of Baharampur, will be grateful to you."
6,Murshidabad Covid Army gets 15 new recruit - https://sarabangla.in/murshidabad-covid-army-gets-15-new-recruit/ …
7,"@MoHFW_INDIA @MamataOfficial sorry to say that Sabdarnagar, p.s nowda .. murshidabad.. west bengal.. covid 19positive found. And so many people get in touch with them but local hospital said no kit available for test. Pl take n/a so test can be done early. Thank u."
8,Thanks to all our Murshidabad Police district  as well as DM sir for such a beautiful intititave and unique idea of COVID-19  warrior club which is originated from Murshidabad.
9,"@VisitJharkhand Sir my self Tonmoy dey a solo bike rider from Murshidabad, West bengal. I wish to know that can i go Moti jharna, sahebgunj at this time with total safety massures of Covid 19? Pls reply me if you permit me then i will go for a solo trip. 
Thank you sir."
10,"West Bengal setup 'COVID Warrior club' to help contain 
pandemic.
#WestBengal #murshidabad
#Covid_19 #coronavirus #pandemic #mylegalaid"
11,CM @MamataOfficial announces “#Covid Warrior Club” who have recovered from this infection. This initiative begins from #Murshidabad with 60 people already enrolled. This will be to remove stigma and highlight their fight against Covid. It will be launched in all districts.
12,"@nsitharamanoffc Respected Madam, we are a diagnostics service provider in Murshidabad, West Bengal. We are new in health care service. Being a new concern, we are badly affected a victim of the COVID Pandemic economically. Also, NRC/CAA did this hit since December 2019"
13,"Respected Madam, we are a diagnostics service provider in Murshidabad, West Bengal. We are new in Health Care service. Being a new concern, we are badly affected a victim of the COVID Pandemic economically. Also, NRC/CAA did this hit since December 2019."
14,"The graph of #COVID-19 infection is upward …….

In this situation, a cordial initiative of Murshidabad Police District with the aid of concerned doctors, formed “#COVID SURVIVORS' CLUB#”, Murshidabad consisting of the individuals who survived from Covid-19. pic.twitter.com/pp2l3Ut5vo"
15,Didi we are very proud that our Murshidabad district covid-19 case is normal situation. Your totally health worker and you party worker and administration is very good working. Hair is recovery rate top of the world. Jay Hind Mamta banarji jindabad trinomul Congress Zindabad.
16,#Bhubaneswar Municipal Corporation stops construction work of a building at Sri Vihar as 21 labourers from Murshidabad were engaged at the site without undergoing a 14-day quarantine after coming to the State #Odisha #Covid_19pic.twitter.com/fP1YLkYCkM
17,"@HemantSorenJMM @BokaroDc Sir, abt 20 ppl from Murshidabad have returned to Tupkadih. They reside in a rented house near PHED, Tupkadih and hawk in and around. As West Bengal is severely affected by Covid-19, these returnies need to be screened and quarantined. Pl do the needful."
18,"@BokaroDc Sir, abt 20 ppl from Murshidabad have returned to Tupkadih. They reside in a rented house near PHED, Tupkadih and hawk in and around the village. As West Bengal is severely affected by Covid-19, these returnies need to be screened and quarantined. Pl do the needful."
19,"In Murshidabad covid hospital  ( Matrisadan)thr are 28 active case only..Thank God fr tht ...btw Why is the number showing 46..Or some asymptomatic active  cases are home quarantined ?? 

Btw good job all doctors and administration.."
0,@cmo_mzn I had been admitted in Muzaffarnagar medical college after got my report Covid-19 positive.they discharged me on 25 july but they didnt give any certificate.they didnt take test again as well. How i will know that i am positive or negative now..??
1,"""COVID-19: Here are the latest fact checks""  https://twitter.com/i/events/1247548229895380992 …"
2,"""Total number of COVID-19 cases surpasses 14 lakh as Modi prepares to launch more testing facilities""  https://twitter.com/i/events/1287610972979396608 …"
3,"Sanitisation and cleanliness drive along public places in the wake of #COVID__19 in block khatauli. 
@Nyksindia @YASMinistry
#coronaviruspic.twitter.com/Z3uRqHbnbn"
4,Covid 19 के सम्बंध में प्रतिदिन होने वाली समीक्षा बैठक में ज़ूम एप के माध्यम से अधिकारियों के साथ किया संवाद @PMOIndia @CMOfficeUP @UPGovt @drsanjeevbalyan @ChiefSecyUP @ChetanChauhanCr @AwasthiAwanishK @InfoDeptUP @MoHFW_INDIApic.twitter.com/WFGykn0zN4
5,"Jiladhikari mahodaya dwara zoom app per Kali and hindon nasi rejeneuation ,plantation and covid sampling report,door to door survey,home isolation, hot spot and containment zone mein contact tracing per sabhi officers ke saath meeting ki gayi. pic.twitter.com/PrcAAk3Tzf"
6,"19 More Test COVID-19 Positive In UP's Muzaffarnagar, Active Case Count 160 #COVID-19 #DM #UPhttp://www.thehawk.in/cities/muzaffarnagar/19-more-test-covid-19-positive-in-ups-muzaffarnagar-active-case-count-160-164790?utm_campaign=pubshare&utm_source=Twitter&utm_medium=957575197&utm_content=auto-link&utm_id=346 …"
7,"#MuzaffarNagar: मुज़फ़्फ़रनगर के भोपा क्षेत्र में देर रात एक सरदार जी के डेरे पर लूटपाट की नीयत से इकट्ठे हुए बदमाश, गेट तोड़ने के प्रयास पर सरदार जी के पुत्र ने गाँव वालों के साथ मिल कर की घेराबंदी। 1 बदमाश को ग्रामीणों ने मार गिराया, साथी हुए फ़रार। #Covid_19 #StayHomepic.twitter.com/iSasIMqKFt"
8,"It's easy to live in a safe gated community in Pune and praise UP. 

Someone actually said ""Yogi ji danda lagakay accha covid manage kar rahe hai UP mein. Mere Muzaffarnagar ke relatives toh bahut khush hai.""

He added, ""blame it on my army background, we need that."" 

"
9,स्वास्थ्य विभाग एवं संबंधित विभागों के अधिकारियों के साथ covid-19  संक्रमण के सम्बंध में प्रतिदिन होने वाली समीक्षा बैठक में दिये आवश्यक दिशा निर्देश @PMOIndia @UPGovt @CMOfficeUP @ChiefSecyUP @MoHFW_INDIA @InfoDeptUP @drsanjeevbalyan @ChetanChauhanCr @AwasthiAwanishKpic.twitter.com/NCbLYn0Xpv
10,"An incident of rape of a minor girl has been reported in Sujadu village of Muzaffarnagar in Uttar Pradesh. 
https://www.instagram.com/p/CC_MapQnLJ4/?igshid=c2azwj96l83z …
#COVID19 #Covid_19 #10YearsOf1D #love #coronavirus #ThrowbackThursday #nature #art
#youth #fountainofyouth #youthempowermentpic.twitter.com/i4p7XyBlnk"
11,स्वास्थ्य विभाग एवं संबंधित विभागों के अधिकारियों के साथ covid-19  संक्रमण के सम्बंध में प्रतिदिन होने वाली समीक्षा बैठक में अधिकारियों को दिये निर्देश @PMOIndia @UPGovt @CMOfficeUP @ChiefSecyUP @MoHFW_INDIA @InfoDeptUP @drsanjeevbalyan @ChetanChauhanCr @AwasthiAwanishKpic.twitter.com/IfkhvB9zYr
12,"@Muzaffarnagar : Patients at a #COVID hospital in Jhinjhana town of Shamli district staged a protest when a senior official was inspecting the facility over complaints of #power outage and #unhyegenic living conditions.

https://aakerunews.com/covid-19-2/patients-at-a-covid-hospital-in-jhinjhana-town-of-shamli-district-staged-a-protest-when-a-senior-official-was-inspecting-the-facility-over-complaints-of-power-outage-and-unhyegenic-living-conditions/ …pic.twitter.com/lqbSkI1DUf"
13,स्वास्थ्य विभाग एवं संबंधित विभागों के अधिकारियों के साथ covid-19  संक्रमण के सम्बंध में प्रतिदिन होने वाली समीक्षा बैठक में अधिकारियों को दिये निर्देश @PMOIndia @UPGovt @CMOfficeUP @ChiefSecyUP @MoHFW_INDIA @InfoDeptUP @drsanjeevbalyan @ChetanChauhanCr @AwasthiAwanishKpic.twitter.com/PqoAsC78MR
14,कोरोना संक्रमण के दृष्टिगत बनाये गए covid कंट्रोल रूम का किया निरीक्षण @PMOIndia @UPGovt @CMOfficeUP @ChiefSecyUP @MoHFW_INDIA @InfoDeptUP @drsanjeevbalyan @ChetanChauhanCr @AwasthiAwanishK @ShishirGoUPpic.twitter.com/NuZJrc8Wvt
15,#CMOffice_UP #PMOfIndia @ChiefSecyUP #muzaffarnagar @DmMuzaffarnagar @ANINewsUP @drsanjeevbalyan #drsanjeevbalyan #yogicares #Covid_19indiahttps://twitter.com/Praveen_AbheRam/status/1285783376264171521 …
16,"This is how COVID is being tested in Muzaffarnagar, private lab is saying that they can't test as they don't have proper kit to test, government don't have full prepration, I don't know where to get my sister check? Any thoughts @myogiadityanath @DmMuzaffarnagar
#COVID19pic.twitter.com/dTTfwvknd0"
17,@myogiadityanath Sir I am from Muzaffarnagar please look about the worst condition of COVID-19 in Muzaffarnagar i hope you will look about it . Thank you sir.
18,"Meeting regarding Covid with DM,CDO,CMO,ADM,SP,OC L/B,DPRO at District control room Muzaffarnagar@DMmuzaffarnagar,Cdomuzaffarnagar@Diomuzaffarnagar pic.twitter.com/vVmnwAlumz"
19,#covid #coronavirus #covid19 #covid_19 @ Muzaffarnagar https://www.instagram.com/p/CC1k_EOjz30/?igshid=1lunwewum72gt …
0,"Two basic problem of my city Muzaffarpur :- 
1. Lack of covid dedicated hospital including oxygen bed ventilator etc.
2. Lack of Doctors as 50+ doctor of our district have tested positive.
3. flood has made it more difficult."
1,"2 गज is really impossible no one is caring about .. pls push for vaccine , it will b only solution. Worst situation in Muzaffarpur I also got exposers with Covid patience."
2,"@officecmbihar Respected sir,
I regret to inform u that my ward http://no.is  14 muzaffarpur we are suffering from flood last 1 week and there is no any support from local responsibility kindly look death is confirm either covid 19 or flood u decide plz"
3,"Patahi Airport will be taken over by DRDO and Military Doctor will 

setup temporary COVID Hospital..
#Muzaffarpur"
4,"Sir ,Pls make a visit to Muzaffarpur hospitals & Re-instate lockdown after 31 July. 
COVID-19 spread is at its large in bihar especially for Patna, Bhagalpur, Muzaffarpur.
Strict measures are necessary to curb the spread, and block it's chain.
I hope you will look over my request"
5,"Thank you @narendramodi @AmitShah  for sending the army team, on my request to muzaffarpur for covid hospital's, kindly ensure the facility is made within 10days condition is getting worse...and the patients are treated well, and remain healthy."
6,"Team of 2 members from the Defence Research and Development Organization, on Sunday, visited the Muzaffarpur district of Bihar to find a suitable location for the construction of a 500-bed covid-19 hospital that will cater to the patients in North Bihar. 
https://www.livemint.com/news/india/drdo-team-visits-bihar-to-select-site-for-setting-up-500-bed-covid-hospital/amp-11595756036100.html …pic.twitter.com/ynyYtKEosg"
7,DM sir it’s painful to say that you r concerned for ur safety only not 4 citizens. Pl distribute face mask to poors. Covid-19 protocol is not being followed. @rashtrapatibhvn @PMOIndia @VPSecretariat @drharshvardhan @BiharCMOffice
8,DRDO team visits Bihar's Muzaffarpur to select site for setting up 500-bed COVID hospital... pic.twitter.com/hMaLYGZhAV
9,"DRDO Team Visits Bihar to Select Site for Setting Up 500-Bed COVID-19 Hospital in Muzaffarpur
https://www.latestly.com/india/news/drdo-team-visits-bihar-to-select-site-for-setting-up-500-bed-covid-19-hospital-in-muzaffarpur-1918276.html …
#DRDO #Bihar #Muzaffarpur #Coronavirus #COVID19 #Pandemic #COVID19Hospital #hospital"
10,"# A two-member team of the Defence Research and Development Organisation (DRDO) visited Bihar's Muzaffarpur district to find a suitable location for setting up a 500-bed temporary COVID-19 hospital, an official said on Sunday. Situation has become grim @drharshvardhan @PMOIndia"
11,DRDO team visits Bihar’s Muzaffarpur to select site for setting up 500-bed COVID hospital https://nengodigital.com/2020/07/26/drdo-team-visits-bihars-muzaffarpur-to-select-site-for-setting-up-500-bed-covid-hospital/ …
12,"A two-member team of the Defence Research and Development Organisation (DRDO) visited Bihar's Muzaffarpur district to find a suitable location for setting up a 500-bed temporary COVID-19 hospital, an official said on Sunday."
13,"@RailMinIndia @RailwaySeva @ECRlyHJP Train no 02554 Vaishali covid special B1 coach AC shut down, we can't breathe properly, No one listen, please see
Now train Muzaffarpur junction."
14,"@NitishKumar suspect the validity of covid data for Bihar is not Exactas per ground realities. At test center at SCKMCH, muzaffarpur officials filled up a form along with the registration slip which has been filled by authorities without asking a single query from patient. https://twitter.com/ShahiRishi/status/1286942096180486144 …"
15,"Will @narendramodi ji be shameful when he will start his political campaigning from muzaffarpur in 2024 , imagine what he will say that he love bihar so much that he left bihar in the the midway of COVID -19 and flood. and he loves @NitishKumar so much that he can't say a word ."
16,"People of Bihar are drowning due to flood and also Covid-19 is on peak in Bihar. I want to ask Bihar Governmnent, what are they doing to control it or Sab Bhagwan Bharose hai.@officecmbihar @NitishKumar @NDRFHQ @muzaffarpurlive @DM_Muzaffarpur @PMOIndia @aajtak"
17,@NitishKumar  in your apt leadership there is total anarchy in covid test at SKMCH muzaffarpur. For 20 people approx 3 hours. Please look into the issue. Please make arrangements for online appointment for vividh test
18,आदरणीय  @DGPBihar @DM_Muzaffarpur महोदय आपसे विनम्र निवेदन है कि BMP-6 कैंप में दो दिनों में covid-19 का संक्रमण बढ़ा है जिसके कारण अगल- बगल के निवासी लोग डरे हुऐ हैं । अतः इस क्षेत्र को कंटेंटमेंट क्षेत्र बनाया जाए और सभी तरह के आवागमन को बंद किया जाए।
19,"#Muzaffarpur #Covid Care Control room...  जिला नियंत्रण कक्ष दूरभाष संख्या: 
0621-226605051,52,54,55,56,58,59,60,61,62,63,64,65,66,67,68,69,70,71 pic.twitter.com/VRUvxBcAET"
0,"People can call the War Room (Ph: 0821-4001100, 2519531, 2519532) for any COVID-19 help.
https://starofmysore.com/krishnaraja-mla-launches-covid-war-room/ …"
1,"MP Inaugurates Comprehensive COVID Care At Bibi Ayesha Milli Hospital
Mysore, Karnataka
More:
https://starofmysore.com/mp-inaugurates-comprehensive-covid-care-at-bibi-ayesha-milli-hospital/ …"
2,"Mysuru COVID-19 update: Till 7 PM, July 27, 2020. pic.twitter.com/PyYxsNOb4t"
3,"The Heritage City of Mysuru reported a steep spike of 296 COVID-19 positive cases today July 27.
https://starofmysore.com/highest-so-far-in-a-single-day-in-mysuru-296-covid-19-positives/ …"
4,"296 New #Covid_19 Positive cases, 73 discharges & 3 Deaths today in #Mysuru Dist. (27/07/2020)

Total cases - 3163
Total Active cases - 2152
Total Persons Discharged - 896
Total Deaths - 115

#Mysore
#MysuruCoronaUpdates"
5,"296 New COVID-19 Positive Cases, 3 Death & 73 Discharge in Mysuru District Today (27/07/2020) 
 
- Total Cases: 3163
- Total Active Positive Cases: 2152
- Total People Cured/Discharged : 896
- Total Covid Death's: 115

#Mysuru #Mysore pic.twitter.com/r6c8q0tihS"
6,"Mysuru reports 296 new COVID-19 positive cases, 73 discharges and 3 deaths today.

Total Positive: 3163
Total ACTIVE cases: 2152
Persons discharged: 896
Deaths: 115"
7,"Yes, we the people are making some mistakes in the way some of us are reacting to the march of the Covid-19 pandemic through our towns and cities. by Dr. K. Javeed Nayeem.
https://buff.ly/2D5bv6G "
8,"Work at the MUDA Office came to a grinding halt this morning as one of MUDA’s Assistant Engineers tested positive for COVID-19.
https://starofmysore.com/muda-office-sealed-as-engineer-tests-covid-positive/ …"
9,"Should partly blame the people too. In Mysore, 30 Covid positive people gave incorrect information to the authorities to avoid quarantine."
10,"The Indian Railways is working on introducing ‘zero-based’ time-table for all trains, once the train services normalise in the post-Covid-19 period.
https://buff.ly/2ZZxK6Q "
11,"Its an humble request on behalf of citizens of Mysore to ramdasji to extend the covid war room to entire city of Mysore, as its a urgent need of time"
12,"""Residential Assistants in particular will face increased risk of exposure to COVID-19...
the union has asked for remote work opportunities for residential life staff and hazard pay. UMass has “flat out refused to bargain over these things with us,” said union co-chair ..."" https://twitter.com/DailyHampGaz/status/1286834070190723072 …"
13,"Mysuru COVID-19 update: Till 7 PM, July 26, 2020. pic.twitter.com/xqvjar2ps4"
14,"After three months of COVID-induced lockdown and a phased unlock process, the two RTOs in Mysuru have resumed LLR and permanent DL tests.
https://starofmysore.com/rtos-resume-dl-tests-under-covid-shadow/ …"
15,This is Bharath from Mysore Karnataka why isn’t government of Karnataka taking firm decisions for a complete lockdown in state for chain cut of COVID-19 cases please Modi ji take some decision to save our people.Its an humble request to take action.@drashwathcn
16,"Mysuru reports 230 new COVID-19 positive cases, 15 discharges and 5 deaths today.

Total Positive: 2867
Total ACTIVE cases: 1932
Persons discharged: 823
Deaths: 112"
17,"230 New #Covid_19 Positive Cases, 5 Death & 15 Discharges today in #Mysuru Dist. (26-07-2020) 
 
Total Cases - 2867
Total Active Positive Cases - 1932
Total People’s Discharged - 823
Total Covid Death's - 112

#Mysore
#StayAtHome
#MysuruCoronaUpdates"
18,"230 New COVID-19 Positive Cases, 5 Death & 15 Discharge in Mysuru District Today (26/07/2020) 
 
- Total Cases: 2867
- Total Active Positive Cases: 1932
- Total People Cured/Discharged : 823
- Total Covid Death's: 112

#Mysuru #Mysore pic.twitter.com/BczIotfl3g"
19,"Please help create awareness about this website.Its a Mysuru exclusive COVID-19 tracker.
http://covid19mysore.blogspot.com "
0,"#Attended the review meeting on “PLASMA DONATION” in the presence of DHH, Doctors/Staff from cured Covid-19 Positive Cases held at District Headquarter Hospital, Nabarangpur. @CMO_Odisha @MoSarkar_Odisha @HFWOdisha @IPR_Odishapic.twitter.com/IT8nQYOBGX"
1,"Covid Threat: Nabarangpur Police Station Sealed
#Odishahttps://pragativadi.com/covid-threat-nabarangpur-police-station-sealed/ …"
2,"Total containment zone created till now =81
Total active zones now=21

Total covid patiants so far =213
Total active now= 49

Request all to work with system.
So far we have been able to keep covid in limit.
Expect same cooperation from public.

Do not violet rules.
We will win.."
3,"Two of our corona warriors from Nabarangpur PS have tested positive for covid.
They are healthy and recovering.
For SOP today functions of nabarangpur ps will be conducted from Town outpost majhiguda.

Appeal to All to cooperate will local staff. @DGPOdisha @MoSarkar_Odishapic.twitter.com/T713AA1te7"
4,"Ensure security arrangements made in the containment zones of Nabarangpur Municipality area where #COVID-19 positive cases detected and discussed about the strategy of containment alongwith DM, Nabarangpur. @CMO_Odisha @DGPOdisha @MoSarkar_Odisha @odisha_police @digswrkoraputpic.twitter.com/713utNlbFv"
5,"#Visited the Covid Care Home at Agnipur alongwith S.P.  Interacted with the doctors / Staff nurses. One block is allotted for the Police personnel, who have developed mild symptoms for their Covid-19 test. @CMO_Odisha @HFWOdisha @MoSarkar_Odisha @IPR_Odisha #OdishaFightsCoronapic.twitter.com/T1UUkRnqBl"
6,"#Took stock of the arrangements made in the Containment Zones alongwith SP on the back drop of detection of COVID-19 positive cases in Soura Sahi, Keuto Sahi and Nuabandha Sahi of Nabarangpur Municipality area. @CMO_Odisha @MoSarkar_Odisha @HFWOdisha @IPR_Odishapic.twitter.com/DdPgktT7OD"
7,Hirli Dungri with an elegant look during this rainy season. It is closed for the public due to Covid-19. One open gym is going to be established along with a children park at the foot hill.Development Committee may decide after 31st July to open for public with enhanced entry fee pic.twitter.com/v0UjRctPaL
8,#Visited the Patri Covid Care Home of Papadahandi Block and interacted with the Sarapanch and the Ward Committee Members and found the arrangements made as per the protocol. @CMO_Odisha @MoSarkar_Odisha @HFWOdisha @IPR_Odisha #OdishaFightsCoronapic.twitter.com/Vxv2SlX5Vs
9,"''If u can stop.  Then.  Corona will be"""" 
#StaySafe #Corona #Odisha #nabarangpur #AjayNayak #CoronavirusVaccine #Covid_19pic.twitter.com/znxmZPMkCD"
10,"NALCO funded exclusive Covid-19 Hospital at Nabarangpur
#NALCO #COVID19https://www.psuconnect.in/news/NALCO-funded-exclusive-Covid-19-Hospital-at-Nabarangpur/23879/#.XxnCG-Sb_Rs.twitter …"
11,"Contact number & email id of District control room, DIB, all IsIC and OsIC for redressal of public grievances during COVID Pandemic.
Citizen can lodge their grievances in the following numbers. @DGPOdisha @odisha_police @MoSarkar_Odisha @digswrkoraputpic.twitter.com/QKjbUuBpDV"
12,"#Odisha reports 440 #COVID19 recoveries 

83-Khurdha
68-Ganjam
49-Balasore
40-Malkangiri
23-Jagatsinghpur
21-Bhadrak
20-Mayurbhanj
18-Koraput
17-Puri
12-Jharsuguda,Keonjhar,Nabarangpur
11-Cuttack
10- Baragarh
9-Jajpur, Angul
6-Kendrapara,Sundergarh
5-Bolangir,Sambalpur
4-Nayagarh"
13,"In this Covid period, when Odisha Govt. has declared restriction on expenses, why Sanjay Das Burma was allowed to use helecopter to go for an ordinary visit to Nabarangpur? Govt should investigate and take necessaryaction agaainst thhe the accused persons. @CMO_Odisha @SecyChief"
14,#Odisha: 48 hour shutdown from today in Nabarangpur district to contain spreading of covid-19 @NewIndianXpress.
15,COVID-19: Two-Day Shutdown In Nabarangpur From Tomorrow https://ommcomnews.com/odisha-news/covid-19-two-day-shutdown-in-nabarangpur-from-tomorrow …
0,
1,حتى الى يحب الامارات ويكره قطر مرتزق
2,كل الدول التى تبيع اسلحة مع اسرائيل مستحيل تبيعك
3,@nadia_ageli :*
4,@nadia_ageli WOWWWWW baby so pretty.. ;)
5,@YouMad_YUMadSon Nadia
6,و الظرايب
7,pic.twitter.com/IgnvaM7Yrt
8,السجن سياسي 
9,سياسي
10,"Disculpe señora, más insultante y humillante es que ante tanta muerte por covid, niños con Cáncer, huracanes, inseguridad y un largo etc., usted, todo el gabinete y el seudo Presidente de , le dediquen tiempo al tema del avión y ni un segundo ni un centavo a lo que aquí señalo"
11,"Every time I watch a TV show or YouTube video my mind says, “you’re not wearing a mask!” Then I remember the video was filmed before COVID and I feel nostalgic and silly."
12,"Viven en  la inmundicia del conurbano pero están preocupadisimos con los muertos de CABA, mientras se mueren tambien x covid y por la ola de chorros q liberaron con el mismo cuento. "
13,Private schools are forcing parents to send kids by 15 August...We were COVID positive n lost a very close family member to corona n know its severity..Private schools are just doing this for fees which parents are already paying. Plz take a strict notice of this situation.
14,Private schools are forcing parents to send kids by 15 August...We were COVID positive n lost a very close family member to corona n know its severity..Private schools are just doing this for fees which parents are already paying. Plz take a strict notice of this situation.
15,Private schools are forcing parents to send kids by 15 August...We were COVID positive n lost a very close family member to corona n know its severity..Private schools are just doing this for fees which parents are already paying. Plz take a strict notice of this situation.
16,Ha pure avuto il covid? https://twitter.com/iltrumpo/status/1287803660458745859 …
17,Medo de fazer o teste da COVID
18,menos mal q fui al concierto de justo antes del covid xd
19,"Non ho la televisione in casa e ho visto < 100 e > 500 pazienti covid plus.
Se gira storto crepi a cagione di questo."
20,"La sua argomentazione vale a dire:
Nessuno è morto di covid
Si basa sul nulla cosmico. frase dogmatica fine a se stessa senza documentazione credible da utilizzare com everosimile premessa."
21,For a video of a concept like definitions etc to put on class web site I use landscape but at end of covid semester I put a goodbye message to the class and I used portrait mode as it feels more personal to me
22,"Apparently COVID doesn't scatter through IMAX theater ventilation systems. 

Oh wait. https://twitter.com/IMAX/status/1287802619545522176 …"
23,Oui tests que ses cliniques ont commencé à vendre avant qu’ils ne soient approuvés par Santé Canada et qui n’ont aucune valeur diagnostique puisque les scientifiques se posent encore bien des questions quand à l’immunité face à la covid.
24,"Dois anos atrás minha mãe teve uma pneumonia grave, foi pro hospital, pegou uma bactéria no hospital e foi pra UTI. Desde então o pulmão dela nunca mais foi o mesmo. Agora, ela está novamente com pneumonia, mas dessa vez ela também está com COVID e o medo tomou conta de mim."
25,"Hmmm, seeing someone who was just a few months back saying that covid-19 would die away in the summer months then claim that the increase in their state is due to a seasonal change is just pathetic."
26,"Ladies, have men started to get creative with their compliments now that we are all in masks? No one has ever mentioned how beautiful my eyes are until Covid hit "
27,"Ejemplo de libro de texto de la falacia del hombre de paja, que consiste en argumentar en contra de algo que nadie ha dicho. En este caso, nadia ha dicho que las mascarillas por sí solas te protejan de la covid. https://twitter.com/danielapastrana/status/1287225260329271302 …"
28,"Los bancos ya eran lentos, pero el Covid los volvió insufribles. 
Tengo un prro dolor de cabeza, no lo aguanto. "
29,"No, il covid  non è stato uguale per tutti, c’è chi cerca visibilità politica sui morti e c’è chi i morti li piange. pic.twitter.com/oKpKDMPA3M"
0,"Assam: COVID-recovered voluntarily plasma donors increase in state. Health department: ""Plasma Hero"" tag to honour donors. 21742 tests in last 24 hours. Encouraging recovery rate. My Report... @nhm_assam @PomiBaruah @SouleFacts @BorahBedabrata @VoiceOfAxomhttps://newsmove.in/assam-plasma-therapy-gains-momentum-with-700-people-willing-to-donate/ …"
1,Amar Nagaon Babi raij covid -19pura habudan jitu contion amar Nagaon bahi raijur coruna buji napai nki distens manten Bojai rakhuk
2,"@dr_ramling 
Respected sir 
  I would like to u inform that , i applied for duplicate diploma certificate on 22/02/2020. Almost its been 5 months still not getting me a diploma certificate .i am working covid center they want diploma certificate.They hold my salary since 3month"
3,"@dr_ramling 
Respected sir 
  I would like to u inform that , i applied for duplicate diploma certificate on 22/02/2020. Almost its been 5 months still not getting me a diploma certificate .i am working covid center they want diploma certificate.They hold my salary since 3 months"
4,"@dr_ramling 
Respected sir 
  I would like to u inform that , i applied for duplicate diploma certificate on 22/02/2020. Almost its been 5 months still not getting me a diploma certificate .i am working covid center they want diploma certificate.They hold my salary since 3 month"
5,"Unique Msg  Unique Design & Truly Unique Creativity, Mind-blowing... Hats off to #Nagaon Police for coming up with such Creative Knowledgeable Posts.... Let's be #Shaktiman against Covid..."
6,Am not asking much but requesting @himantabiswa Sir to kindly instruct Nagaon covid authorities to follow SOP that's not been done for more than 24 hrs
7,"Sir, you are replying to everyone except me. Kindly instruct Nagaon covid authorities to visit my place. Why Nagaon admin is so reluctant??"
8,@himantabiswa Sir Nagaon Civil r covid hospital t vitamin c tablet r supply Hekh hoise. Kindly okomn sabo xomoi uliyai. Baki khana pina bahut val. Thank you.
9,"@himantabiswa @narendramodi @PMOIndia #covid scare in the heart of Nagaon city(Assam). Case tested +ve, more than 24 hrs. No action from the concerned authorities to santize the premises. Requesting urgent intervention"
10,"@himantabiswa Sorry to bother you Sir. Have been tweeting you since morning. No preventive action from Nagaon covid authorities yet, unfortunately !! It's been 24 hrs since the boy tested positive n admitted"
11,"@himantabiswa Sir, kindly check my previous tweets to you sent earlier in the morning. It's a case right in the heart of Nagaon city. Matter of extreme concern #communityspread #covid"
12,"@himantabiswa 1/2 Sir, salute your all round effort in covid fight. However, the admin seems to be failing you in this hardwork of yours. There's a boy, victim of comm.spread, tested +ve right the heart of Nagaon city nr. Power House. Admitted in covidcare @ Nagaon Civil Hosp."
13,"National: Boost to biscuit industry, in sidelines to COVID-induced lockdown. Business: Parle, ITC among rapid growing ones. Reason: Packaged food stock-up. My Report, with inputs... @BrezhMalaba @shantanunandan2 @Relentlessbored @realth_sandeep @mayank73https://newsmove.in/rise-in-sale-of-biscuits-amid-covid-19-lockdown/ …"
14,"Assam: State government aids essential items worth Rs 2,000 each to more than 1.2 lakh families. District Commissioners: Support to elderly, ailing, divyang  etc. Collective COVID fight! My Report... @nhm_assam @samirsinha69 @PomiBaruah @SouleFactshttps://newsmove.in/?p=6404 "
